2025-03-06 10:09:01.811 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741277341811; nextExpiration=1741277341810; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:10:01.274 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] org.apache.http.headers                  : http-outgoing-5 << Strict-Transport-Security: max-age=31536000; includeSubDomains; preload
2025-03-06 10:10:01.274 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] org.apache.http.headers                  : http-outgoing-5 << Access-Control-Allow-Origin: *
2025-03-06 10:10:01.274 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] org.apache.http.headers                  : http-outgoing-5 << Access-Control-Allow-Methods: GET, POST, OPTIONS
2025-03-06 10:10:01.274 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] org.apache.http.headers                  : http-outgoing-5 << Access-Control-Expose-Headers: Content-Length,Content-Type,Date,Server,Connection
2025-03-06 10:10:01.274 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] o.a.http.impl.execchain.MainClientExec   : Connection can be kept alive indefinitely
2025-03-06 10:10:01.274 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] h.i.c.PoolingHttpClientConnectionManager : Connection [id: 5][route: {s}->https://api.telegram.org:443] can be kept alive indefinitely
2025-03-06 10:10:01.274 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] h.i.c.DefaultManagedHttpClientConnection : http-outgoing-5: set socket timeout to 0
2025-03-06 10:10:01.274 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] h.i.c.PoolingHttpClientConnectionManager : Connection released: [id: 5][route: {s}->https://api.telegram.org:443][total available: 1; route allocated: 1 of 2; total allocated: 1 of 100]
2025-03-06 10:10:01.777 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] o.a.h.client.protocol.RequestAddCookies  : CookieSpec selected: default
2025-03-06 10:10:01.777 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] o.a.h.client.protocol.RequestAuthCache   : Auth cache not set in the context
2025-03-06 10:10:01.778 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] h.i.c.PoolingHttpClientConnectionManager : Connection request: [route: {s}->https://api.telegram.org:443][total available: 1; route allocated: 1 of 2; total allocated: 1 of 100]
2025-03-06 10:10:01.778 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] org.apache.http.impl.conn.CPool          : Connection [id:5][route:{s}->https://api.telegram.org:443][state:null] expired @ Thu Mar 06 10:09:30 CST 2025
2025-03-06 10:10:01.778 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] h.i.c.DefaultManagedHttpClientConnection : http-outgoing-5: Close connection
2025-03-06 10:10:01.780 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] h.i.c.PoolingHttpClientConnectionManager : Connection leased: [id: 6][route: {s}->https://api.telegram.org:443][total available: 0; route allocated: 1 of 2; total allocated: 1 of 100]
2025-03-06 10:10:01.780 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] o.a.http.impl.execchain.MainClientExec   : Opening connection {s}->https://api.telegram.org:443
2025-03-06 10:10:01.789 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] .i.c.DefaultHttpClientConnectionOperator : Connecting to api.telegram.org/149.154.167.220:443
2025-03-06 10:10:01.789 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] o.a.h.c.ssl.SSLConnectionSocketFactory   : Connecting socket to api.telegram.org/149.154.167.220:443 with timeout 75000
2025-03-06 10:10:01.913 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741277401913; nextExpiration=1741277401911; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:10:01.927 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] o.a.h.c.ssl.SSLConnectionSocketFactory   : Enabled protocols: [TLSv1.3, TLSv1.2]
2025-03-06 10:10:01.927 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] o.a.h.c.ssl.SSLConnectionSocketFactory   : Enabled cipher suites:[TLS_AES_256_GCM_SHA384, TLS_AES_128_GCM_SHA256, TLS_CHACHA20_POLY1305_SHA256, TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384, TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256, TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256, TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384, TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256, TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256, TLS_DHE_RSA_WITH_AES_256_GCM_SHA384, TLS_DHE_RSA_WITH_CHACHA20_POLY1305_SHA256, TLS_DHE_DSS_WITH_AES_256_GCM_SHA384, TLS_DHE_RSA_WITH_AES_128_GCM_SHA256, TLS_DHE_DSS_WITH_AES_128_GCM_SHA256, TLS_ECDHE_ECDSA_WITH_AES_256_CBC_SHA384, TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA384, TLS_ECDHE_ECDSA_WITH_AES_128_CBC_SHA256, TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA256, TLS_DHE_RSA_WITH_AES_256_CBC_SHA256, TLS_DHE_DSS_WITH_AES_256_CBC_SHA256, TLS_DHE_RSA_WITH_AES_128_CBC_SHA256, TLS_DHE_DSS_WITH_AES_128_CBC_SHA256, TLS_ECDHE_ECDSA_WITH_AES_256_CBC_SHA, TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA, TLS_ECDHE_ECDSA_WITH_AES_128_CBC_SHA, TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA, TLS_DHE_RSA_WITH_AES_256_CBC_SHA, TLS_DHE_DSS_WITH_AES_256_CBC_SHA, TLS_DHE_RSA_WITH_AES_128_CBC_SHA, TLS_DHE_DSS_WITH_AES_128_CBC_SHA, TLS_RSA_WITH_AES_256_GCM_SHA384, TLS_RSA_WITH_AES_128_GCM_SHA256, TLS_RSA_WITH_AES_256_CBC_SHA256, TLS_RSA_WITH_AES_128_CBC_SHA256, TLS_RSA_WITH_AES_256_CBC_SHA, TLS_RSA_WITH_AES_128_CBC_SHA, TLS_EMPTY_RENEGOTIATION_INFO_SCSV]
2025-03-06 10:10:01.928 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] o.a.h.c.ssl.SSLConnectionSocketFactory   : Starting handshake
2025-03-06 10:10:02.074 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] jdk.event.security                       : X509Certificate: Alg:SHA256withRSA, Serial:00:df:94:c5:1b:5a:76:e3:cb, Subject:CN=api.telegram.org, Issuer:CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O="GoDaddy.com, Inc.", L=Scottsdale, ST=Arizona, C=US, Key type:RSA, Length:2048, Cert Id:508523963, Valid from:24/03/24, 7:08 a.m., Valid until:25/04/25, 7:08 a.m.
2025-03-06 10:10:02.075 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] jdk.event.security                       : X509Certificate: Alg:SHA256withRSA, Serial:07, Subject:CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O="GoDaddy.com, Inc.", L=Scottsdale, ST=Arizona, C=US, Issuer:CN=Go Daddy Root Certificate Authority - G2, O="GoDaddy.com, Inc.", L=Scottsdale, ST=Arizona, C=US, Key type:RSA, Length:2048, Cert Id:1699765252, Valid from:03/05/11, 2:00 a.m., Valid until:03/05/31, 1:00 a.m.
2025-03-06 10:10:02.075 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] jdk.event.security                       : X509Certificate: Alg:SHA256withRSA, Serial:1b:e7:15, Subject:CN=Go Daddy Root Certificate Authority - G2, O="GoDaddy.com, Inc.", L=Scottsdale, ST=Arizona, C=US, Issuer:OU=Go Daddy Class 2 Certification Authority, O="The Go Daddy Group, Inc.", C=US, Key type:RSA, Length:2048, Cert Id:2533772421, Valid from:01/01/14, 1:00 a.m., Valid until:30/05/31, 1:00 a.m.
2025-03-06 10:10:02.075 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] jdk.event.security                       : X509Certificate: Alg:SHA1withRSA, Serial:00, Subject:OU=Go Daddy Class 2 Certification Authority, O="The Go Daddy Group, Inc.", C=US, Issuer:OU=Go Daddy Class 2 Certification Authority, O="The Go Daddy Group, Inc.", C=US, Key type:RSA, Length:2048, Cert Id:4023522997, Valid from:29/06/04, 12:06 p.m., Valid until:29/06/34, 11:06 a.m.
2025-03-06 10:10:02.076 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] jdk.event.security                       : ValidationChain: 439600313, 1699765252, 508523963
2025-03-06 10:10:02.077 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] jdk.event.security                       :  TLSHandshake: api.telegram.org:443, TLSv1.3, TLS_AES_256_GCM_SHA384, 508523963
2025-03-06 10:10:02.078 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] o.a.h.c.ssl.SSLConnectionSocketFactory   : Secure session established
2025-03-06 10:10:02.078 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] o.a.h.c.ssl.SSLConnectionSocketFactory   :  negotiated protocol: TLSv1.3
2025-03-06 10:10:02.078 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] o.a.h.c.ssl.SSLConnectionSocketFactory   :  negotiated cipher suite: TLS_AES_256_GCM_SHA384
2025-03-06 10:10:02.078 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] o.a.h.c.ssl.SSLConnectionSocketFactory   :  peer principal: CN=api.telegram.org
2025-03-06 10:10:02.078 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] o.a.h.c.ssl.SSLConnectionSocketFactory   :  peer alternative names: [api.telegram.org, www.api.telegram.org]
2025-03-06 10:10:02.078 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] o.a.h.c.ssl.SSLConnectionSocketFactory   :  issuer principal: CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O="GoDaddy.com, Inc.", L=Scottsdale, ST=Arizona, C=US
2025-03-06 10:10:02.078 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] .i.c.DefaultHttpClientConnectionOperator : Connection established 10.22.173.17:60348<->149.154.167.220:443
2025-03-06 10:10:02.078 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] h.i.c.DefaultManagedHttpClientConnection : http-outgoing-6: set socket timeout to 75000
2025-03-06 10:10:02.078 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] o.a.http.impl.execchain.MainClientExec   : Executing request POST /bot7634429333:AAFSh1O6KNWPYnsB1JY12XljkTeLZ3918uU/getupdates HTTP/1.1
2025-03-06 10:10:02.078 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] o.a.http.impl.execchain.MainClientExec   : Target auth state: UNCHALLENGED
2025-03-06 10:10:02.078 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] o.a.http.impl.execchain.MainClientExec   : Proxy auth state: UNCHALLENGED
2025-03-06 10:10:02.079 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] org.apache.http.headers                  : http-outgoing-6 >> POST /bot7634429333:AAFSh1O6KNWPYnsB1JY12XljkTeLZ3918uU/getupdates HTTP/1.1
2025-03-06 10:10:02.079 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] org.apache.http.headers                  : http-outgoing-6 >> charset: UTF-8
2025-03-06 10:10:02.079 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] org.apache.http.headers                  : http-outgoing-6 >> Content-Length: 88
2025-03-06 10:10:02.079 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] org.apache.http.headers                  : http-outgoing-6 >> Content-Type: application/json; charset=UTF-8
2025-03-06 10:10:02.079 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] org.apache.http.headers                  : http-outgoing-6 >> Host: api.telegram.org
2025-03-06 10:10:02.079 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] org.apache.http.headers                  : http-outgoing-6 >> Connection: Keep-Alive
2025-03-06 10:10:02.079 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] org.apache.http.headers                  : http-outgoing-6 >> User-Agent: Apache-HttpClient/4.5.13 (Java/23.0.2)
2025-03-06 10:10:02.079 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] org.apache.http.headers                  : http-outgoing-6 >> Accept-Encoding: gzip,deflate
2025-03-06 10:10:02.079 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] org.apache.http.wire                     : http-outgoing-6 >> "POST /bot7634429333:AAFSh1O6KNWPYnsB1JY12XljkTeLZ3918uU/getupdates HTTP/1.1[\r][\n]"
2025-03-06 10:10:02.079 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] org.apache.http.wire                     : http-outgoing-6 >> "charset: UTF-8[\r][\n]"
2025-03-06 10:10:02.080 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] org.apache.http.wire                     : http-outgoing-6 >> "Content-Length: 88[\r][\n]"
2025-03-06 10:10:02.080 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] org.apache.http.wire                     : http-outgoing-6 >> "Content-Type: application/json; charset=UTF-8[\r][\n]"
2025-03-06 10:10:02.080 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] org.apache.http.wire                     : http-outgoing-6 >> "Host: api.telegram.org[\r][\n]"
2025-03-06 10:10:02.080 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] org.apache.http.wire                     : http-outgoing-6 >> "Connection: Keep-Alive[\r][\n]"
2025-03-06 10:10:02.080 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] org.apache.http.wire                     : http-outgoing-6 >> "User-Agent: Apache-HttpClient/4.5.13 (Java/23.0.2)[\r][\n]"
2025-03-06 10:10:02.080 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] org.apache.http.wire                     : http-outgoing-6 >> "Accept-Encoding: gzip,deflate[\r][\n]"
2025-03-06 10:10:02.080 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] org.apache.http.wire                     : http-outgoing-6 >> "[\r][\n]"
2025-03-06 10:10:02.080 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] org.apache.http.wire                     : http-outgoing-6 >> "{"offset":464650050,"limit":100,"timeout":50,"allowed_updates":[],"method":"getupdates"}"
2025-03-06 10:10:02.915 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741277402914; nextExpiration=1741277402913; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:10:03.916 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741277403916; nextExpiration=1741277403914; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:10:04.918 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741277404918; nextExpiration=1741277404916; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:10:05.918 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741277405918; nextExpiration=1741277405918; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:10:06.920 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741277406920; nextExpiration=1741277406918; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:10:07.920 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741277407920; nextExpiration=1741277407920; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:10:08.922 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741277408922; nextExpiration=1741277408920; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:10:09.924 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741277409924; nextExpiration=1741277409922; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:10:10.924 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741277410924; nextExpiration=1741277410924; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:10:11.925 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741277411925; nextExpiration=1741277411924; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:10:12.927 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741277412927; nextExpiration=1741277412925; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:10:13.928 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741277413928; nextExpiration=1741277413927; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:10:14.930 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741277414930; nextExpiration=1741277414928; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:10:15.931 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741277415931; nextExpiration=1741277415930; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:10:16.932 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741277416932; nextExpiration=1741277416931; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:10:17.934 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741277417934; nextExpiration=1741277417932; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:10:18.603 DEBUG 46031 --- [Catalina-utility-1] org.apache.catalina.session.ManagerBase  : Start expire sessions StandardManager at 1741277418603 sessioncount 0
2025-03-06 10:10:18.603 DEBUG 46031 --- [Catalina-utility-1] org.apache.catalina.session.ManagerBase  : End expire sessions StandardManager processingTime 0 expired sessions: 0
2025-03-06 10:10:18.935 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741277418935; nextExpiration=1741277418934; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:10:19.936 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741277419936; nextExpiration=1741277419935; keyCount=0; hasEvents=false; eval=false
